target	id_target	context	id_context	f_tc	f_t	f_c	cond_prob	pmi	npmi	lmi	tscore	zscore	dice	chisquare	loglike	affinity	entropy_target	entropy_context
voiture	2	polluant	1407	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	siècle	1408	1.00	5072.00	10.00	0.000197	-1.403636	-0.148841	-1.403636	-3.069973	-1.521734	0.000394	3.908134	-2.807273	0.050099	6.359538	1.418484
voiture	2	performance	1409	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	mac	1410	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	rêver	1411	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	éthane	1412	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	nature	1413	3.00	5072.00	8.00	0.000591	-0.081880	-0.009827	-0.245641	-0.147789	-0.141861	0.001181	0.033958	-0.491283	0.187796	6.359538	0.661563
voiture	2	lourd	1414	2.00	5072.00	3.00	0.000394	0.493484	0.056480	0.986967	0.550842	0.704994	0.000788	0.838338	1.973935	0.333530	6.359538	0.636514
voiture	2	échanger	1417	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	aspirer	1418	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	éclairage	1419	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	aujourd'	1420	7.00	5072.00	12.00	0.001380	0.359952	0.048093	2.519666	0.799785	0.957494	0.002754	1.547511	5.039332	0.292357	6.359538	1.234268
voiture	2	idée	1422	6.00	5072.00	13.00	0.001183	0.125759	0.016463	0.754553	0.289463	0.308248	0.002360	0.160398	1.509107	0.231361	6.359538	1.524707
voiture	2	aimer	1423	4.00	5072.00	11.00	0.000789	-0.112652	-0.014004	-0.450608	-0.238485	-0.225423	0.001574	0.085768	-0.901217	0.182213	6.359538	1.294545
voiture	2	réduction	1424	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	revenir	1425	6.00	5072.00	8.00	0.001183	0.611267	0.080023	3.667600	1.120242	1.520711	0.002362	3.902257	7.335201	0.375591	6.359538	0.562335
voiture	2	celle-ci	1426	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	tonneau	1427	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	séparation	1434	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	kilowatt-heures	1435	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	efficace	1436	7.00	5072.00	9.00	0.001380	0.647634	0.086530	4.533441	1.261277	1.743582	0.002755	5.130289	9.066881	0.389579	6.359538	0.683739
voiture	2	esprit	1437	3.00	5072.00	4.00	0.000591	0.611267	0.073365	1.833800	0.792131	1.075305	0.001182	1.950502	3.667600	0.375296	6.359538	0.562335
voiture	2	sandwich	1438	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	comportement	1440	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	carrefour	1441	3.00	5072.00	3.00	0.000591	0.898949	0.107893	2.696846	1.027111	1.609984	0.001182	4.372109	5.393693	0.500296	6.359538	0.000000
voiture	2	adresser	1442	1.00	5072.00	5.00	0.000197	-0.710489	-0.075340	-0.710489	-1.034986	-0.725527	0.000394	0.888025	-1.420978	0.100099	6.359538	0.950271
voiture	2	souligner	1444	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	marché	1448	7.00	5072.00	8.00	0.001380	0.765417	0.102267	5.357922	1.415107	2.074902	0.002756	7.264696	10.715844	0.438190	6.359538	0.376770
voiture	2	vélo	1449	12.00	5072.00	15.00	0.002366	0.675805	0.097301	8.109663	1.701752	2.385863	0.004718	9.610749	16.219326	0.401183	6.359538	0.627705
voiture	2	micro-onde	1450	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	foule	1457	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	habiter	1461	1.00	5072.00	4.00	0.000197	-0.487346	-0.051678	-0.487346	-0.627989	-0.492183	0.000394	0.408635	-0.974691	0.125099	6.359538	1.386294
voiture	2	sentiment	1462	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	comité	1463	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	minute	1464	3.00	5072.00	8.00	0.000591	-0.081880	-0.009827	-0.245641	-0.147789	-0.141861	0.001181	0.033958	-0.491283	0.187796	6.359538	0.974315
voiture	2	complexe	1467	2.00	5072.00	6.00	0.000394	-0.199663	-0.022852	-0.399327	-0.312530	-0.282836	0.000788	0.134965	-0.798654	0.166864	6.359538	1.098612
voiture	2	distance	1469	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	récupérer	1471	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	bille	1472	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	mile	1473	3.00	5072.00	4.00	0.000591	0.611267	0.073365	1.833800	0.792131	1.075305	0.001182	1.950502	3.667600	0.375296	6.359538	0.562335
voiture	2	voile	1474	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	peine	1483	3.00	5072.00	4.00	0.000591	0.611267	0.073365	1.833800	0.792131	1.075305	0.001182	1.950502	3.667600	0.375296	6.359538	0.562335
voiture	2	retrouver	1485	2.00	5072.00	5.00	0.000394	-0.017342	-0.001985	-0.034684	-0.024739	-0.024526	0.000788	0.001015	-0.069368	0.200197	6.359538	1.054920
voiture	2	perron	1487	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	phénomène	1490	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	courrier	1491	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	hélicoptère	1492	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	hauteur	1495	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	mouvement	1496	1.00	5072.00	8.00	0.000197	-1.180493	-0.125179	-1.180493	-2.255978	-1.250242	0.000394	2.637609	-2.360985	0.062599	6.359538	1.213008
voiture	2	hifi	1497	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	saison	1498	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	étude	1499	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	capable	1501	5.00	5072.00	10.00	0.000986	0.205802	0.026314	1.029008	0.415921	0.460999	0.001968	0.358667	2.058016	0.250493	6.359538	0.943348
voiture	2	sud	1502	3.00	5072.00	6.00	0.000591	0.205802	0.024701	0.617405	0.322171	0.357088	0.001182	0.215131	1.234810	0.250296	6.359538	1.011404
voiture	2	détenir	1503	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	écolo	1505	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	taper	1506	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	examen	1507	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	arracher	1508	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	appel	1509	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	économe	1510	3.00	5072.00	3.00	0.000591	0.898949	0.107893	2.696846	1.027111	1.609984	0.001182	4.372109	5.393693	0.500296	6.359538	0.000000
voiture	2	confortable	1512	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	bras	1514	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	légal	1517	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	corps	1518	6.00	5072.00	10.00	0.001183	0.388123	0.050810	2.328739	0.787930	0.956682	0.002361	1.544640	4.657478	0.300591	6.359538	1.227529
voiture	2	préféré	1521	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	appeler	1523	7.00	5072.00	21.00	0.001380	-0.199663	-0.026677	-1.397644	-0.584689	-0.529138	0.002749	0.472948	-2.795289	0.167357	6.359538	1.615221
voiture	2	optimiser	1525	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	réseau	1526	8.00	5072.00	10.00	0.001577	0.675805	0.091934	5.406442	1.389474	1.948049	0.003148	6.404594	10.812884	0.400789	6.359538	0.639032
voiture	2	concevoir	1527	7.00	5072.00	15.00	0.001380	0.136809	0.018279	0.957661	0.338294	0.362244	0.002752	0.221549	1.915322	0.234023	6.359538	1.337861
voiture	2	épouser	1530	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	réagir	1532	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	déclencher	1533	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	malheureux	1537	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	neuf	1540	8.00	5072.00	11.00	0.001577	0.580495	0.078968	4.643961	1.245579	1.665038	0.003148	4.679240	9.287921	0.364425	6.359538	0.585953
voiture	2	trajectoire	1542	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	chauffer	1545	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	actuel	1546	2.00	5072.00	3.00	0.000394	0.493484	0.056480	0.986967	0.550842	0.704994	0.000788	0.838338	1.973935	0.333530	6.359538	0.636514
voiture	2	éjecter	1549	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	ombre	1550	2.00	5072.00	3.00	0.000394	0.493484	0.056480	0.986967	0.550842	0.704994	0.000788	0.838338	1.973935	0.333530	6.359538	0.636514
voiture	2	dinosaure	1553	1.00	5072.00	7.00	0.000197	-1.046961	-0.111019	-1.046961	-1.848981	-1.095438	0.000394	2.024709	-2.093923	0.071527	6.359538	0.410116
voiture	2	réserver	1554	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	émergent	1556	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	convier	1557	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	futur	1558	1.00	5072.00	6.00	0.000197	-0.892811	-0.094673	-0.892811	-1.441984	-0.922760	0.000394	1.436582	-1.785621	0.083432	6.359538	0.867563
voiture	2	bord	1561	5.00	5072.00	14.00	0.000986	-0.130671	-0.016708	-0.653353	-0.312138	-0.292396	0.001966	0.144336	-1.306706	0.179064	6.359538	0.651757
voiture	2	provoquer	1564	3.00	5072.00	3.00	0.000591	0.898949	0.107893	2.696846	1.027111	1.609984	0.001182	4.372109	5.393693	0.500296	6.359538	0.000000
voiture	2	fou	1566	2.00	5072.00	4.00	0.000394	0.205802	0.023554	0.411603	0.263051	0.291561	0.000788	0.143398	0.823206	0.250197	6.359538	1.039721
voiture	2	sujet	1567	2.00	5072.00	4.00	0.000394	0.205802	0.023554	0.411603	0.263051	0.291561	0.000788	0.143398	0.823206	0.250197	6.359538	1.039721
voiture	2	électrique	1571	22.00	5072.00	22.00	0.004338	0.898949	0.141804	19.776874	2.781429	4.359857	0.008638	32.111104	39.553747	0.502169	6.359538	0.000000
voiture	2	cheveu	1573	3.00	5072.00	5.00	0.000591	0.388123	0.046583	1.164370	0.557151	0.676476	0.001182	0.772010	2.328739	0.300296	6.359538	0.950271
voiture	2	entretenir	1577	2.00	5072.00	3.00	0.000394	0.493484	0.056480	0.986967	0.550842	0.704994	0.000788	0.838338	1.973935	0.333530	6.359538	0.636514
voiture	2	risque	1578	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	situation	1579	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	accompagner	1580	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	équivalent	1581	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	identité	1582	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	chercher	1587	2.00	5072.00	6.00	0.000394	-0.199663	-0.022852	-0.399327	-0.312530	-0.282836	0.000788	0.134965	-0.798654	0.166864	6.359538	1.329661
voiture	2	alimenter	1588	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	masculin	1590	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	piloter	1591	2.00	5072.00	5.00	0.000394	-0.017342	-0.001985	-0.034684	-0.024739	-0.024526	0.000788	0.001015	-0.069368	0.200197	6.359538	0.673012
voiture	2	déplacer	1592	4.00	5072.00	4.00	0.000789	0.898949	0.111752	3.595795	1.186005	1.859049	0.001576	5.829947	7.191590	0.500394	6.359538	0.000000
voiture	2	repas	1593	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	fiable	1595	3.00	5072.00	4.00	0.000591	0.611267	0.073365	1.833800	0.792131	1.075305	0.001182	1.950502	3.667600	0.375296	6.359538	0.562335
voiture	2	frontal	1596	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	censé	1598	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	aller-retours	1600	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	voyant	1602	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	estimation	1605	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	anglais	1616	1.00	5072.00	6.00	0.000197	-0.892811	-0.094673	-0.892811	-1.441984	-0.922760	0.000394	1.436582	-1.785621	0.083432	6.359538	1.560710
voiture	2	service	1617	4.00	5072.00	5.00	0.000789	0.675805	0.084012	2.703221	0.982507	1.377478	0.001576	3.201011	5.406442	0.400394	6.359538	0.500402
voiture	2	berceau	1618	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	technique	1619	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	géant	1620	2.00	5072.00	5.00	0.000394	-0.017342	-0.001985	-0.034684	-0.024739	-0.024526	0.000788	0.001015	-0.069368	0.200197	6.359538	1.054920
voiture	2	remplir	1621	2.00	5072.00	4.00	0.000394	0.205802	0.023554	0.411603	0.263051	0.291561	0.000788	0.143398	0.823206	0.250197	6.359538	1.039721
voiture	2	tonne	1623	4.00	5072.00	7.00	0.000789	0.339333	0.042184	1.357332	0.575510	0.681927	0.001575	0.784626	2.714664	0.286109	6.359538	0.682908
voiture	2	communique-t-elle	1626	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	parfait	1627	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	citadin	1628	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	stationnement	1630	3.00	5072.00	3.00	0.000591	0.898949	0.107893	2.696846	1.027111	1.609984	0.001182	4.372109	5.393693	0.500296	6.359538	0.000000
voiture	2	sauver	1632	1.00	5072.00	11.00	0.000197	-1.498946	-0.158948	-1.498946	-3.476970	-1.643270	0.000393	4.557687	-2.997893	0.045553	6.359538	1.414279
voiture	2	présent	1633	3.00	5072.00	6.00	0.000591	0.205802	0.024701	0.617405	0.322171	0.357088	0.001182	0.215131	1.234810	0.250296	6.359538	1.242453
voiture	2	large	1635	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	frime	1636	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	référence	1638	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	bon	1639	11.00	5072.00	24.00	0.002169	0.118790	0.016892	1.306693	0.371482	0.394214	0.004317	0.262570	2.613385	0.230251	6.359538	1.768405
voiture	2	face	1642	4.00	5072.00	7.00	0.000789	0.339333	0.042184	1.357332	0.575510	0.681927	0.001575	0.784626	2.714664	0.286109	6.359538	0.955700
voiture	2	apporter	1643	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	1.098612
voiture	2	segment	1644	2.00	5072.00	2.00	0.000394	0.898949	0.102886	1.797898	0.838633	1.314546	0.000788	2.914506	3.595795	0.500197	6.359538	0.000000
voiture	2	rétro-ingénierie	1646	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	quart	1647	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	signal	1648	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	fauteuil	1652	1.00	5072.00	3.00	0.000197	-0.199663	-0.021172	-0.199663	-0.220992	-0.199995	0.000394	0.067466	-0.399327	0.166765	6.359538	0.636514
voiture	2	dernier	1653	5.00	5072.00	23.00	0.000986	-0.627108	-0.080183	-3.135538	-1.950270	-1.425346	0.001963	3.432305	-6.271075	0.109189	6.359538	1.786241
voiture	2	dépenser	1655	1.00	5072.00	4.00	0.000197	-0.487346	-0.051678	-0.487346	-0.627989	-0.492183	0.000394	0.408635	-0.974691	0.125099	6.359538	0.562335
voiture	2	trafic	1656	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
voiture	2	contourner	1657	1.00	5072.00	2.00	0.000197	0.205802	0.021823	0.205802	0.186005	0.206165	0.000394	0.071687	0.411603	0.250099	6.359538	0.693147
voiture	2	carte	1658	3.00	5072.00	4.00	0.000591	0.611267	0.073365	1.833800	0.792131	1.075305	0.001182	1.950502	3.667600	0.375296	6.359538	0.562335
voiture	2	autoriser	1664	1.00	5072.00	1.00	0.000197	0.898949	0.095324	0.898949	0.593003	0.929525	0.000394	1.457136	1.797898	0.500099	6.359538	0.000000
